Date,Price
2016-10-25,0.9198
2016-10-24,0.9182
2016-10-21,0.9186
2016-10-20,0.9107
2016-10-19,0.9108
2016-10-18,0.9097
2016-10-17,0.9096
2016-10-14,0.9089
2016-10-13,0.906
2016-10-12,0.9074
2016-10-11,0.9026
2016-10-10,0.8961
2016-10-07,0.8977
2016-10-06,0.8941
2016-10-05,0.892
2016-10-04,0.896
2016-10-03,0.89
2016-09-30,0.896
2016-09-29,0.8912
2016-09-28,0.8909
2016-09-27,0.8913
2016-09-26,0.8879
2016-09-23,0.8917
2016-09-22,0.8898
2016-09-21,0.8969
2016-09-20,0.8941
2016-09-19,0.8957
2016-09-16,0.8908
2016-09-15,0.8886
2016-09-14,0.8914
2016-09-13,0.8891
2016-09-12,0.8908
2016-09-09,0.8875
2016-09-08,0.8853
2016-09-07,0.8899
2016-09-06,0.8961
2016-09-05,0.8964
2016-09-02,0.8934
2016-09-01,0.8972
2016-08-31,0.8983
2016-08-30,0.8954
2016-08-29,0.8953
2016-08-26,0.8857
2016-08-25,0.8857
2016-08-24,0.8875
2016-08-23,0.8819
2016-08-22,0.8845
2016-08-19,0.8829
2016-08-18,0.8833
2016-08-17,0.8868
2016-08-16,0.8853
2016-08-15,0.8945
2016-08-12,0.8962
2016-08-11,0.8966
2016-08-10,0.8941
2016-08-09,0.9027
2016-08-08,0.902
2016-08-05,0.8964
2016-08-04,0.898
2016-08-03,0.8929
2016-08-02,0.8934
2016-08-01,0.8957
2016-07-29,0.8998
2016-07-28,0.9017
2016-07-27,0.9098
2016-07-26,0.9093
2016-07-25,0.9106
2016-07-22,0.9079
2016-07-21,0.9079
2016-07-20,0.908
2016-07-19,0.9062
2016-07-18,0.9047
2016-07-15,0.8986
2016-07-14,0.8963
2016-07-13,0.9032
2016-07-12,0.9016
2016-07-11,0.9051
2016-07-08,0.9033
2016-07-07,0.9025
2016-07-06,0.9034
2016-07-05,0.8972
2016-07-04,0.8978
2016-07-01,0.8981
2016-06-30,0.9007
2016-06-29,0.9017
2016-06-28,0.9031
2016-06-27,0.9093
2016-06-24,0.9037
2016-06-23,0.878
2016-06-22,0.8863
2016-06-21,0.8839
2016-06-20,0.8825
2016-06-17,0.8886
2016-06-16,0.8949
2016-06-15,0.8905
2016-06-14,0.8909
2016-06-13,0.8875
2016-06-10,0.8846
2016-06-09,0.8816
2016-06-08,0.8789
2016-06-07,0.8812
2016-06-06,0.8811
2016-06-03,0.8965
2016-06-02,0.8938
2016-06-01,0.8949
2016-05-31,0.8965
2016-05-30,0.8977
2016-05-27,0.8954
2016-05-26,0.8954
2016-05-25,0.8972
2016-05-24,0.8954
2016-05-23,0.8917
2016-05-20,0.8913
2016-05-19,0.8931
2016-05-18,0.8866
2016-05-17,0.8835
2016-05-16,0.8831
2016-05-13,0.8812
2016-05-12,0.878
2016-05-11,0.8765
2016-05-10,0.8791
2016-05-09,0.8776
2016-05-06,0.8751
2016-05-05,0.8742
2016-05-04,0.8692
2016-05-03,0.8644
2016-05-02,0.8701
2016-04-29,0.877
2016-04-28,0.8804
2016-04-27,0.8847
2016-04-26,0.886
2016-04-25,0.8878
2016-04-22,0.8879
2016-04-21,0.8807
2016-04-20,0.8788
2016-04-19,0.8816
2016-04-18,0.8845
2016-04-15,0.8862
2016-04-14,0.8887
2016-04-13,0.8851
2016-04-12,0.8775
2016-04-11,0.878
2016-04-08,0.88
2016-04-07,0.88
2016-04-06,0.8821
2016-04-05,0.8797
2016-04-04,0.8787
2016-04-01,0.8747
2016-03-31,0.8783
2016-03-30,0.8831
2016-03-29,0.8933
2016-03-24,0.8965
2016-03-23,0.8952
2016-03-22,0.8919
2016-03-21,0.8872
2016-03-18,0.8866
2016-03-17,0.8841
2016-03-16,0.9038
2016-03-15,0.9002
2016-03-14,0.8994
2016-03-11,0.9017
2016-03-10,0.9211
2016-03-09,0.9113
2016-03-08,0.9068
2016-03-07,0.913
2016-03-04,0.9116
2016-03-03,0.9173
2016-03-02,0.9211
2016-03-01,0.9198
2016-02-29,0.9184
2016-02-26,0.9086
2016-02-25,0.9069
2016-02-24,0.9107
2016-02-23,0.9089
2016-02-22,0.9069
2016-02-19,0.9012
2016-02-18,0.9022
2016-02-17,0.898
2016-02-16,0.8956
2016-02-15,0.8945
2016-02-12,0.8869
2016-02-11,0.8813
2016-02-10,0.8883
2016-02-09,0.89
2016-02-08,0.9008
2016-02-05,0.8927
2016-02-04,0.8924
2016-02-03,0.9147
2016-02-02,0.9158
2016-02-01,0.9188
2016-01-29,0.9158
2016-01-28,0.9172
2016-01-27,0.9184
2016-01-26,0.9228
2016-01-25,0.9246
2016-01-22,0.9252
2016-01-21,0.918
2016-01-20,0.9168
2016-01-19,0.9201
2016-01-18,0.9181
2016-01-15,0.9163
2016-01-14,0.918
2016-01-13,0.9246
2016-01-12,0.9228
2016-01-11,0.9184
2016-01-08,0.9207
2016-01-07,0.9201
2016-01-06,0.9309
2016-01-05,0.9306
2016-01-04,0.9176
2015-12-31,0.9185
2015-12-30,0.9152
2015-12-29,0.9131
2015-12-28,0.9122
2015-12-24,0.9135
2015-12-23,0.9161
2015-12-22,0.9131
2015-12-21,0.92
2015-12-18,0.9228
2015-12-17,0.9224
2015-12-16,0.9147
2015-12-15,0.9099
2015-12-14,0.9105
2015-12-11,0.9132
2015-12-10,0.9138
2015-12-09,0.914
2015-12-08,0.9195
2015-12-07,0.9252
2015-12-04,0.9173
2015-12-03,0.9371
2015-12-02,0.9423
2015-12-01,0.9434
2015-11-30,0.9453
2015-11-27,0.9452
2015-11-26,0.9423
2015-11-25,0.9446
2015-11-24,0.9389
2015-11-23,0.9406
2015-11-20,0.9356
2015-11-19,0.9357
2015-11-18,0.9376
2015-11-17,0.9372
2015-11-16,0.9326
2015-11-13,0.929
2015-11-12,0.9323
2015-11-11,0.9332
2015-11-10,0.9336
2015-11-09,0.928
2015-11-06,0.9205
2015-11-05,0.9189
2015-11-04,0.9145
2015-11-03,0.9111
2015-11-02,0.9065
2015-10-30,0.9077
2015-10-29,0.9149
2015-10-28,0.9021
2015-10-27,0.9041
2015-10-26,0.9082
2015-10-23,0.9022
2015-10-22,0.8839
2015-10-21,0.8807
2015-10-20,0.8793
2015-10-19,0.8824
2015-10-16,0.8803
2015-10-15,0.8742
2015-10-14,0.8764
2015-10-13,0.8792
2015-10-12,0.8793
2015-10-09,0.8801
2015-10-08,0.8886
2015-10-07,0.8876
2015-10-06,0.8909
2015-10-05,0.89
2015-10-02,0.8961
2015-10-01,0.8966
2015-09-30,0.8926
2015-09-29,0.8925
2015-09-28,0.8953
2015-09-25,0.8968
2015-09-24,0.8896
2015-09-23,0.8969
2015-09-22,0.8965
2015-09-21,0.8889
2015-09-18,0.8757
2015-09-17,0.884
2015-09-16,0.8906
2015-09-15,0.8834
2015-09-14,0.8846
2015-09-11,0.8875
2015-09-10,0.8941
2015-09-09,0.8977
2015-09-08,0.8959
2015-09-07,0.8972
2015-09-04,0.8978
2015-09-03,0.8906
2015-09-02,0.8885
2015-09-01,0.89
2015-08-31,0.8917
2015-08-28,0.8875
2015-08-27,0.8862
2015-08-26,0.877
2015-08-25,0.8691
2015-08-24,0.8698
2015-08-21,0.8864
2015-08-20,0.8942
2015-08-19,0.9057
2015-08-18,0.9042
2015-08-17,0.9009
2015-08-14,0.8952
2015-08-13,0.9002
2015-08-12,0.8965
2015-08-11,0.9046
2015-08-10,0.9124
2015-08-07,0.914
2015-08-06,0.9187
2015-08-05,0.9189
2015-08-04,0.9113
2015-08-03,0.9132
2015-07-31,0.9118
2015-07-30,0.9128
2015-07-29,0.9066
2015-07-28,0.907
2015-07-27,0.9043
2015-07-24,0.9142
2015-07-23,0.9092
2015-07-22,0.9173
2015-07-21,0.9202
2015-07-20,0.9215
2015-07-17,0.9184
2015-07-16,0.9202
2015-07-15,0.9083
2015-07-14,0.9065
2015-07-13,0.9051
2015-07-10,0.8941
2015-07-09,0.9046
2015-07-08,0.9071
2015-07-07,0.9148
2015-07-06,0.9084
2015-07-03,0.9012
2015-07-02,0.9037
2015-07-01,0.9009
2015-06-30,0.8937
2015-06-29,0.8982
2015-06-26,0.8927
2015-06-25,0.8924
2015-06-24,0.8918
2015-06-23,0.8925
2015-06-22,0.8814
2015-06-19,0.885
2015-06-18,0.8769
2015-06-17,0.8866
2015-06-16,0.8917
2015-06-15,0.8914
2015-06-12,0.8913
2015-06-11,0.8903
2015-06-10,0.8866
2015-06-09,0.889
2015-06-08,0.8959
2015-06-05,0.8914
2015-06-04,0.8836
2015-06-03,0.8981
2015-06-02,0.9067
2015-06-01,0.9137
2015-05-29,0.9116
2015-05-28,0.9178
2015-05-27,0.9206
2015-05-26,0.9152
2015-05-25,0.9109
2015-05-22,0.8957
2015-05-21,0.8982
2015-05-20,0.8994
2015-05-19,0.8945
2015-05-18,0.878
2015-05-15,0.8828
2015-05-14,0.8757
2015-05-13,0.8912
2015-05-12,0.8898
2015-05-11,0.8975
2015-05-08,0.8912
2015-05-07,0.8846
2015-05-06,0.8905
2015-05-05,0.8995
2015-05-04,0.8967
2015-04-30,0.8917
2015-04-29,0.9089
2015-04-28,0.9152
2015-04-27,0.924
2015-04-24,0.9239
2015-04-23,0.9283
2015-04-22,0.9308
2015-04-21,0.9346
2015-04-20,0.9326
2015-04-17,0.9247
2015-04-16,0.9336
2015-04-15,0.9453
2015-04-14,0.9466
2015-04-13,0.9477
2015-04-10,0.9461
2015-04-09,0.9282
2015-04-08,0.9206
2015-04-07,0.9219
2015-04-02,0.9234
2015-04-01,0.9298
2015-03-31,0.9295
2015-03-30,0.9221
2015-03-27,0.9211
2015-03-26,0.9113
2015-03-25,0.9103
2015-03-24,0.9132
2015-03-23,0.9164
2015-03-20,0.928
2015-03-19,0.9366
2015-03-18,0.9441
2015-03-17,0.9403
2015-03-16,0.9472
2015-03-13,0.9459
2015-03-12,0.9422
2015-03-11,0.9454
2015-03-10,0.9313
2015-03-09,0.9208
2015-03-06,0.9122
2015-03-05,0.9034
2015-03-04,0.899
2015-03-03,0.8954
2015-03-02,0.8907
2015-02-27,0.8897
2015-02-26,0.8836
2015-02-25,0.8814
2015-02-24,0.8828
2015-02-23,0.8851
2015-02-20,0.8851
2015-02-19,0.8782
2015-02-18,0.8794
2015-02-17,0.876
2015-02-16,0.8766
2015-02-13,0.8787
2015-02-12,0.8828
2015-02-11,0.8839
2015-02-10,0.8852
2015-02-09,0.8869
2015-02-06,0.8736
2015-02-05,0.8764
2015-02-04,0.8737
2015-02-03,0.879
2015-02-02,0.8842
2015-01-30,0.8846
2015-01-29,0.8838
2015-01-28,0.8815
2015-01-27,0.8845
2015-01-26,0.8894
2015-01-23,0.893
2015-01-22,0.8607
2015-01-21,0.8626
2015-01-20,0.8636
2015-01-19,0.8617
2015-01-16,0.863
2015-01-15,0.8541
2015-01-14,0.8493
2015-01-13,0.8488
2015-01-12,0.8472
2015-01-09,0.8465
2015-01-08,0.8498
2015-01-07,0.8452
2015-01-06,0.8393
2015-01-05,0.8393
2015-01-02,0.8304
2014-12-31,0.8237
2014-12-30,0.8224
2014-12-29,0.8199
2014-12-24,0.8184
2014-12-23,0.8188
2014-12-22,0.8157
2014-12-19,0.8144
2014-12-18,0.814
2014-12-17,0.8033
2014-12-16,0.7976
2014-12-15,0.8048
2014-12-12,0.8032
2014-12-11,0.8046
2014-12-10,0.807
2014-12-09,0.8085
2014-12-08,0.8158
2014-12-05,0.8089
2014-12-04,0.8123
2014-12-03,0.811
2014-12-02,0.8049
2014-12-01,0.802
2014-11-28,0.8011
2014-11-27,0.8013
2014-11-26,0.8016
2014-11-25,0.8049
2014-11-24,0.8058
2014-11-21,0.805
2014-11-20,0.7975
2014-11-19,0.7978
2014-11-18,0.7991
2014-11-17,0.8003
2014-11-14,0.8041
2014-11-13,0.8028
2014-11-12,0.8021
2014-11-11,0.8049
2014-11-10,0.8009
2014-11-07,0.8069
2014-11-06,0.7989
2014-11-05,0.8013
2014-11-04,0.7991
2014-11-03,0.8004
2014-10-31,0.7985
2014-10-30,0.7938
2014-10-29,0.7851
2014-10-28,0.7844
2014-10-27,0.7887
2014-10-24,0.79
2014-10-23,0.7893
2014-10-22,0.7878
2014-10-21,0.7836
2014-10-20,0.7829
2014-10-17,0.7798
2014-10-16,0.7844
2014-10-15,0.7895
2014-10-14,0.7908
2014-10-13,0.7887
2014-10-10,0.7913
2014-10-09,0.7835
2014-10-08,0.7908
2014-10-07,0.7932
2014-10-06,0.7959
2014-10-03,0.7926
2014-10-02,0.7917
2014-10-01,0.7935
2014-09-30,0.7947
2014-09-29,0.7873
2014-09-26,0.7854
2014-09-25,0.7867
2014-09-24,0.7797
2014-09-23,0.7757
2014-09-22,0.7785
2014-09-19,0.7781
2014-09-18,0.7769
2014-09-17,0.7718
2014-09-16,0.7723
2014-09-15,0.7745
2014-09-12,0.7733
2014-09-11,0.7735
2014-09-10,0.7735
2014-09-09,0.7751
2014-09-08,0.7724
2014-09-05,0.7723
2014-09-04,0.7683
2014-09-03,0.7604
2014-09-02,0.7625
2014-09-01,0.7614
2014-08-29,0.7583
2014-08-28,0.7588
2014-08-27,0.7589
2014-08-26,0.758
2014-08-25,0.7576
2014-08-22,0.7537
2014-08-21,0.754
2014-08-20,0.7528
2014-08-19,0.7488
2014-08-18,0.7472
2014-08-15,0.7469
2014-08-14,0.7478
2014-08-13,0.7485
2014-08-12,0.7493
2014-08-11,0.747
2014-08-08,0.7469
2014-08-07,0.7481
2014-08-06,0.7493
2014-08-05,0.7473
2014-08-04,0.745
2014-08-01,0.7465
2014-07-31,0.7474
2014-07-30,0.7462
2014-07-29,0.7447
2014-07-28,0.7444
2014-07-25,0.744
2014-07-24,0.7423
2014-07-23,0.7427
2014-07-22,0.7418
2014-07-21,0.7398
2014-07-18,0.7394
2014-07-17,0.7394
2014-07-16,0.739
2014-07-15,0.7346
2014-07-14,0.7338
2014-07-11,0.7356
2014-07-10,0.7351
2014-07-09,0.7351
2014-07-08,0.7359
2014-07-07,0.7357
2014-07-04,0.7359
2014-07-03,0.7328
2014-07-02,0.7323
2014-07-01,0.7306
2014-06-30,0.7322
2014-06-27,0.7342
2014-06-26,0.735
2014-06-25,0.7345
2014-06-24,0.7343
2014-06-23,0.7355
2014-06-20,0.7359
2014-06-19,0.7342
2014-06-18,0.7373
2014-06-17,0.737
2014-06-16,0.739
2014-06-13,0.7389
2014-06-12,0.7392
2014-06-11,0.7382
2014-06-10,0.7382
2014-06-09,0.7349
2014-06-06,0.733
2014-06-05,0.7371
2014-06-04,0.7338
2014-06-03,0.7329
2014-06-02,0.7347
2014-05-30,0.7349
2014-05-29,0.7346
2014-05-28,0.7349
2014-05-27,0.7332
2014-05-26,0.7334
2014-05-23,0.7337
2014-05-22,0.7316
2014-05-21,0.7312
2014-05-20,0.7298
2014-05-19,0.7291
2014-05-16,0.7301
2014-05-15,0.7321
2014-05-14,0.7289
2014-05-13,0.7298
2014-05-12,0.7265
2014-05-09,0.7256
2014-05-08,0.7167
2014-05-07,0.718
2014-05-06,0.7171
2014-05-05,0.7208
2014-05-02,0.7214
2014-04-30,0.722
2014-04-29,0.7233
2014-04-28,0.7214
2014-04-25,0.723
2014-04-24,0.7236
2014-04-23,0.7229
2014-04-22,0.7237
2014-04-17,0.7218
2014-04-16,0.7225
2014-04-15,0.7245
2014-04-14,0.7232
2014-04-11,0.7209
2014-04-10,0.7211
2014-04-09,0.725
2014-04-08,0.726
2014-04-07,0.7287
2014-04-04,0.7299
2014-04-03,0.7262
2014-04-02,0.7249
2014-04-01,0.7252
2014-03-31,0.7253
2014-03-28,0.7268
2014-03-27,0.7268
2014-03-26,0.7251
2014-03-25,0.7252
2014-03-24,0.726
2014-03-21,0.7257
2014-03-20,0.7266
2014-03-19,0.7188
2014-03-18,0.7193
2014-03-17,0.7191
2014-03-14,0.7203
2014-03-13,0.7173
2014-03-12,0.7201
2014-03-11,0.722
2014-03-10,0.7204
2014-03-07,0.7197
2014-03-06,0.7275
2014-03-05,0.7282
2014-03-04,0.7263
2014-03-03,0.7263
2014-02-28,0.724
2014-02-27,0.7323
2014-02-26,0.7285
2014-02-25,0.7271
2014-02-24,0.7281
2014-02-21,0.7296
2014-02-20,0.7296
2014-02-19,0.7275
2014-02-18,0.7283
2014-02-17,0.73
2014-02-14,0.7296
2014-02-13,0.7313
2014-02-12,0.7368
2014-02-11,0.7312
2014-02-10,0.7332
2014-02-07,0.7367
2014-02-06,0.741
2014-02-05,0.7384
2014-02-04,0.7397
2014-02-03,0.7409
2014-01-31,0.7399
2014-01-30,0.7367
2014-01-29,0.7349
2014-01-28,0.7327
2014-01-27,0.7322
2014-01-24,0.7306
2014-01-23,0.7332
2014-01-22,0.7371
2014-01-21,0.7393
2014-01-20,0.7371
2014-01-17,0.7362
2014-01-16,0.7355
2014-01-15,0.735
2014-01-14,0.7317
2014-01-13,0.7324
2014-01-10,0.736
2014-01-09,0.7346
2014-01-08,0.7356
2014-01-07,0.7331
2014-01-06,0.7352
2014-01-03,0.7335
2014-01-02,0.7322
2013-12-31,0.7251
2013-12-30,0.7255
2013-12-27,0.7239
2013-12-24,0.7308
2013-12-23,0.7298
2013-12-20,0.7323
2013-12-19,0.7317
2013-12-18,0.7273
2013-12-17,0.7273
2013-12-16,0.7259
2013-12-13,0.7285
2013-12-12,0.726
2013-12-11,0.7264
2013-12-10,0.7273
2013-12-09,0.7288
2013-12-06,0.732
2013-12-05,0.7356
2013-12-04,0.7357
2013-12-03,0.7365
2013-12-02,0.7388
2013-11-29,0.7347
2013-11-28,0.7357
2013-11-27,0.7355
2013-11-26,0.7382
2013-11-25,0.74
2013-11-22,0.7398
2013-11-21,0.7423
2013-11-20,0.7393
2013-11-19,0.7406
2013-11-18,0.7398
2013-11-15,0.7429
2013-11-14,0.7443
2013-11-13,0.7454
2013-11-12,0.7445
2013-11-11,0.7466
2013-11-08,0.7445
2013-11-07,0.7482
2013-11-06,0.7398
2013-11-05,0.7411
2013-11-04,0.7404
2013-11-01,0.7405
2013-10-31,0.7331
2013-10-30,0.727
2013-10-29,0.7263
2013-10-28,0.7255
2013-10-25,0.7258
2013-10-24,0.7244
2013-10-23,0.7272
2013-10-22,0.7313
2013-10-21,0.7317
2013-10-18,0.7308
2013-10-17,0.732
2013-10-16,0.7374
2013-10-15,0.7411
2013-10-14,0.7372
2013-10-11,0.7371
2013-10-10,0.739
2013-10-09,0.7399
2013-10-08,0.7366
2013-10-07,0.7368
2013-10-04,0.7357
2013-10-03,0.7356
2013-10-02,0.7399
2013-10-01,0.7378
2013-09-30,0.7405
2013-09-27,0.7387
2013-09-26,0.7408
2013-09-25,0.7405
2013-09-24,0.7422
2013-09-23,0.7403
2013-09-20,0.74
2013-09-19,0.7383
2013-09-18,0.749
2013-09-17,0.7487
2013-09-16,0.7487
2013-09-13,0.7522
2013-09-12,0.7524
2013-09-11,0.7537
2013-09-10,0.7553
2013-09-09,0.7579
2013-09-06,0.7624
2013-09-05,0.7575
2013-09-04,0.7592
2013-09-03,0.7592
2013-09-02,0.7572
2013-08-30,0.7556
2013-08-29,0.7538
2013-08-28,0.7492
2013-08-27,0.7497
2013-08-26,0.7484
2013-08-23,0.7488
2013-08-22,0.7506
2013-08-21,0.7472
2013-08-20,0.7467
2013-08-19,0.7494
2013-08-16,0.7496
2013-08-15,0.752
2013-08-14,0.7551
2013-08-13,0.7524
2013-08-12,0.753
2013-08-09,0.7478
2013-08-08,0.7485
2013-08-07,0.7516
2013-08-06,0.753
2013-08-05,0.7543
2013-08-02,0.7574
2013-08-01,0.7555
2013-07-31,0.7533
2013-07-30,0.7528
2013-07-29,0.7536
2013-07-26,0.7541
2013-07-25,0.7575
2013-07-24,0.7549
2013-07-23,0.7587
2013-07-22,0.7595
2013-07-19,0.762
2013-07-18,0.7638
2013-07-17,0.7613
2013-07-16,0.7623
2013-07-15,0.7685
2013-07-12,0.7672
2013-07-11,0.7666
2013-07-10,0.7805
2013-07-09,0.7778
2013-07-08,0.7782
2013-07-05,0.7762
2013-07-04,0.7702
2013-07-03,0.7717
2013-07-02,0.7682
2013-07-01,0.767
2013-06-28,0.7645
2013-06-27,0.7673
2013-06-26,0.7678
2013-06-25,0.7614
2013-06-24,0.7642
2013-06-21,0.7587
2013-06-20,0.7576
2013-06-19,0.7459
2013-06-18,0.7477
2013-06-17,0.7498
2013-06-14,0.7517
2013-06-13,0.751
2013-06-12,0.7532
2013-06-11,0.7534
2013-06-10,0.7571
2013-06-07,0.7541
2013-06-06,0.7623
2013-06-05,0.7653
2013-06-04,0.7638
2013-06-03,0.7688
2013-05-31,0.7689
2013-05-30,0.7726
2013-05-29,0.7721
2013-05-28,0.7729
2013-05-27,0.7729
2013-05-24,0.7729
2013-05-23,0.7759
2013-05-22,0.7738
2013-05-21,0.7772
2013-05-20,0.778
2013-05-17,0.7771
2013-05-16,0.7758
2013-05-15,0.7774
2013-05-14,0.7706
2013-05-13,0.7708
2013-05-10,0.7699
2013-05-09,0.7609
2013-05-08,0.7613
2013-05-07,0.763
2013-05-06,0.763
2013-05-03,0.7625
2013-05-02,0.7581
2013-04-30,0.765
2013-04-29,0.7626
2013-04-26,0.7693
2013-04-25,0.7645
2013-04-24,0.7689
2013-04-23,0.7698
2013-04-22,0.767
2013-04-19,0.7625
2013-04-18,0.7666
2013-04-17,0.7617
2013-04-16,0.7617
2013-04-15,0.7645
2013-04-12,0.7662
2013-04-11,0.7623
2013-04-10,0.7642
2013-04-09,0.7669
2013-04-08,0.7679
2013-04-05,0.7726
2013-04-04,0.7802
2013-04-03,0.7795
2013-04-02,0.7788
2013-03-28,0.7809
2013-03-27,0.7832
2013-03-26,0.7775
2013-03-25,0.7731
2013-03-22,0.7723
2013-03-21,0.7746
2013-03-20,0.7725
2013-03-19,0.7726
2013-03-18,0.7735
2013-03-15,0.7642
2013-03-14,0.773
2013-03-13,0.7704
2013-03-12,0.7661
2013-03-11,0.7696
2013-03-08,0.7639
2013-03-07,0.7686
2013-03-06,0.7672
2013-03-05,0.7672
2013-03-04,0.7688
2013-03-01,0.7692
2013-02-28,0.7617
2013-02-27,0.7635
2013-02-26,0.7647
2013-02-25,0.7517
2013-02-22,0.7584
2013-02-21,0.7584
2013-02-20,0.7479
2013-02-19,0.7491
2013-02-18,0.749
2013-02-15,0.7505
2013-02-14,0.7504
2013-02-13,0.7418
2013-02-12,0.7442
2013-02-11,0.7468
2013-02-08,0.7477
2013-02-07,0.7382
2013-02-06,0.7398
2013-02-05,0.7387
2013-02-04,0.7379
2013-02-01,0.7329
2013-01-31,0.738
2013-01-30,0.7385
2013-01-29,0.7444
2013-01-28,0.7438
2013-01-25,0.7424
2013-01-24,0.7491
2013-01-23,0.7502
2013-01-22,0.7509
2013-01-21,0.7506
2013-01-18,0.7505
2013-01-17,0.7481
2013-01-16,0.7532
2013-01-15,0.7504
2013-01-14,0.7496
2013-01-11,0.7534
2013-01-10,0.7626
2013-01-09,0.7659
2013-01-08,0.7642
2013-01-07,0.7669
2013-01-04,0.7685
2013-01-03,0.7632
2013-01-02,0.754
2012-12-31,0.7579
2012-12-28,0.7586
2012-12-27,0.7538
2012-12-24,0.7565
2012-12-21,0.7571
2012-12-20,0.7549
2012-12-19,0.7518
2012-12-18,0.7588
2012-12-17,0.7599
2012-12-14,0.7645
2012-12-13,0.7647
2012-12-12,0.7669
2012-12-11,0.7696
2012-12-10,0.7734
2012-12-07,0.7749
2012-12-06,0.765
2012-12-05,0.7654
2012-12-04,0.7638
2012-12-03,0.7659
2012-11-30,0.7701
2012-11-29,0.7696
2012-11-28,0.7757
2012-11-27,0.7715
2012-11-26,0.7714
2012-11-23,0.7747
2012-11-22,0.7756
2012-11-21,0.7809
2012-11-20,0.7807
2012-11-19,0.7836
2012-11-16,0.7846
2012-11-15,0.7839
2012-11-14,0.7858
2012-11-13,0.7876
2012-11-12,0.7852
2012-11-09,0.7878
2012-11-08,0.7852
2012-11-07,0.7846
2012-11-06,0.7812
2012-11-05,0.7827
2012-11-02,0.7782
2012-11-01,0.7707
2012-10-31,0.7696
2012-10-30,0.7715
2012-10-29,0.7753
2012-10-26,0.7747
2012-10-25,0.7696
2012-10-24,0.7727
2012-10-23,0.7689
2012-10-22,0.7655
2012-10-19,0.7672
2012-10-18,0.7623
2012-10-17,0.7622
2012-10-16,0.7665
2012-10-15,0.771
2012-10-12,0.771
2012-10-11,0.7741
2012-10-10,0.7759
2012-10-09,0.772
2012-10-08,0.7717
2012-10-05,0.7691
2012-10-04,0.7721
2012-10-03,0.775
2012-10-02,0.7734
2012-10-01,0.7766
2012-09-28,0.7734
2012-09-27,0.7768
2012-09-26,0.7785
2012-09-25,0.7733
2012-09-24,0.7742
2012-09-21,0.7699
2012-09-20,0.772
2012-09-19,0.7691
2012-09-18,0.766
2012-09-17,0.7642
2012-09-14,0.7637
2012-09-13,0.7746
2012-09-12,0.7754
2012-09-11,0.782
2012-09-10,0.7827
2012-09-07,0.787
2012-09-06,0.7913
2012-09-05,0.795
2012-09-04,0.795
2012-09-03,0.7957
2012-08-31,0.793
2012-08-30,0.7972
2012-08-29,0.7971
2012-08-28,0.7969
2012-08-27,0.7981
2012-08-24,0.7996
2012-08-23,0.7967
2012-08-22,0.8033
2012-08-21,0.8046
2012-08-20,0.813
2012-08-17,0.8106
2012-08-16,0.8144
2012-08-15,0.8146
2012-08-14,0.8096
2012-08-13,0.8104
2012-08-10,0.8155
2012-08-09,0.8129
2012-08-08,0.8106
2012-08-07,0.8041
2012-08-06,0.8078
2012-08-03,0.8167
2012-08-02,0.81
2012-08-01,0.8131
2012-07-31,0.8141
2012-07-30,0.8166
2012-07-27,0.8119
2012-07-26,0.8157
2012-07-25,0.8241
2012-07-24,0.8272
2012-07-23,0.8261
2012-07-20,0.8197
2012-07-19,0.8139
2012-07-18,0.8174
2012-07-17,0.8143
2012-07-16,0.8212
2012-07-13,0.8207
2012-07-12,0.8212
2012-07-11,0.8157
2012-07-10,0.814
2012-07-09,0.8135
2012-07-06,0.808
2012-07-05,0.8048
2012-07-04,0.7962
2012-07-03,0.7952
2012-07-02,0.7941
2012-06-29,0.7943
2012-06-28,0.8053
2012-06-27,0.8014
2012-06-26,0.8016
2012-06-25,0.8008
2012-06-22,0.7975
2012-06-21,0.7893
2012-06-20,0.7872
2012-06-19,0.7925
2012-06-18,0.7925
2012-06-15,0.7939
2012-06-14,0.7967
2012-06-13,0.7978
2012-06-12,0.8005
2012-06-11,0.7972
2012-06-08,0.8021
2012-06-07,0.794
2012-06-06,0.801
2012-06-05,0.8046
2012-06-04,0.8041
2012-06-01,0.8116
2012-05-31,0.8063
2012-05-30,0.804
2012-05-29,0.7985
2012-05-28,0.7958
2012-05-25,0.7971
2012-05-24,0.7964
2012-05-23,0.79
2012-05-22,0.7832
2012-05-21,0.7843
2012-05-18,0.7861
2012-05-17,0.7885
2012-05-16,0.7851
2012-05-15,0.7786
2012-05-14,0.7774
2012-05-11,0.7726
2012-05-10,0.7715
2012-05-09,0.7722
2012-05-08,0.7678
2012-05-07,0.7673
2012-05-04,0.7615
2012-05-03,0.762
2012-05-02,0.7616
2012-04-30,0.7568
2012-04-27,0.7559
2012-04-26,0.7567
2012-04-25,0.7572
2012-04-24,0.7598
2012-04-23,0.7616
2012-04-20,0.758
2012-04-19,0.7642
2012-04-18,0.7638
2012-04-17,0.7615
2012-04-16,0.7678
2012-04-13,0.7606
2012-04-12,0.7603
2012-04-11,0.7616
2012-04-10,0.7625
2012-04-05,0.7652
2012-04-04,0.7609
2012-04-03,0.751
2012-04-02,0.7508
2012-03-30,0.7487
2012-03-29,0.7535
2012-03-28,0.7498
2012-03-27,0.75
2012-03-26,0.7532
2012-03-23,0.7552
2012-03-22,0.7595
2012-03-21,0.7561
